"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
242,3,2,20,1575,15484,14040
243,3,2,20,1728,16623,15282
244,3,2,20,1939,17877,17230
245,3,2,20,1355,11460,11927
246,3,2,20,1378,13709,12211
247,3,2,20,1426,12553,12669
248,3,2,20,1615,14349,14320
249,3,2,20,1340,12090,11789
250,3,2,20,1536,13164,13544
251,3,2,20,1444,12990,12718
252,3,2,20,1426,13859,12604
253,3,2,20,1614,15557,14265
254,3,2,20,1270,10872,11095
255,3,2,20,1066,9832,9263
256,3,2,20,1974,18786,17522
257,3,2,20,1562,13500,13844
258,3,2,20,1344,11674,11830
259,3,2,20,1460,12979,12854
260,3,2,20,1579,13834,14031
261,3,2,20,1409,11904,12416
262,3,2,20,1429,15430,12566
263,3,2,20,1436,13715,12694
264,3,2,20,1882,18047,16634
265,3,2,20,2067,19825,18344
266,3,2,20,1398,12095,12227
267,3,2,20,1317,13310,11616
268,3,2,20,1606,13898,14179
269,3,2,20,1096,10247,9660
270,3,2,20,1793,17510,15944
271,3,2,20,1313,14774,11571
272,3,2,20,1385,14215,12212
273,3,2,20,1550,13724,13652
274,3,2,20,1296,11479,11341
275,3,2,20,1367,12497,12045
276,3,2,20,1855,21090,16441
277,3,2,20,1365,12742,12070
278,3,2,20,1562,13112,13794
279,3,2,20,1628,12857,14392
280,3,2,20,1502,13812,13340
281,3,2,20,1270,11050,11163
282,3,2,20,1463,13373,12877
283,3,2,20,1309,11555,11544
284,3,2,20,1683,15356,14867
285,3,2,20,1352,12079,11916
286,3,2,20,1337,11306,11750
287,3,2,20,1413,13680,12496
288,3,2,20,1480,20227,13084
289,3,2,20,1537,14459,13586
290,3,2,20,1920,16452,17046
291,3,2,20,1201,10563,10507
292,3,2,20,1447,12119,12805
293,3,2,20,1626,14611,14421
294,3,2,20,1380,13012,12177
295,3,2,20,1215,10352,10728
296,3,2,20,1462,13199,12881
297,3,2,20,1181,10265,10398
298,3,2,20,1622,13232,14372
299,3,2,20,1278,11930,11260
300,3,2,20,1691,14335,15018
301,3,2,20,1163,10183,10221
302,3,2,20,1223,10182,10725
303,3,2,20,1592,15416,14149
304,3,2,20,1327,13170,11654
305,3,2,20,1214,11399,10589
306,3,2,20,1696,13520,14974
307,3,2,20,1237,13021,10813
308,3,2,20,1139,11398,9984
