"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
266,31437,1,20,1398,12095,12816
267,31437,1,20,1317,13310,12116
268,31437,1,20,1606,13898,14694
269,31437,1,20,1096,10247,10005
270,31437,1,20,1793,17510,16436
271,31437,1,20,1313,14774,12009
272,31437,1,20,1385,14215,12685
273,31437,1,20,1550,13724,14144
274,31437,1,20,1296,11479,11903
275,31437,1,20,1367,12497,12514
276,31437,1,20,1855,21090,16910
277,31437,1,20,1365,12742,12374
278,31437,1,20,1562,13112,14313
279,31437,1,20,1628,12857,14850
280,31437,1,20,1502,13812,13741
281,31437,1,20,1270,11050,11632
282,31437,1,20,1463,13373,13361
283,31437,1,20,1309,11555,12089
284,31437,1,20,1683,15356,15407
285,31437,1,20,1352,12079,12309
286,31437,1,20,1337,11306,12184
287,31437,1,20,1413,13680,12906
288,31437,1,20,1480,20227,13594
289,31437,1,20,1537,14459,14077
290,31437,1,20,1920,16452,17381
291,31437,1,20,1201,10563,11046
292,31437,1,20,1447,12119,13302
293,31437,1,20,1626,14611,14803
294,31437,1,20,1380,13012,12560
295,31437,1,20,1215,10352,11108
296,31437,1,20,1462,13199,13319
297,31437,1,20,1181,10265,10902
298,31437,1,20,1622,13232,14911
299,31437,1,20,1278,11930,11713
300,31437,1,20,1691,14335,15421
301,31437,1,20,1163,10183,10652
302,31437,1,20,1223,10182,11117
303,31437,1,20,1592,15416,14464
304,31437,1,20,1327,13170,12010
305,31437,1,20,1214,11399,11108
306,31437,1,20,1696,13520,15515
307,31437,1,20,1237,13021,11224
308,31437,1,20,1139,11398,10433
309,31437,1,20,1523,13142,13903
310,31437,1,20,1418,12523,13046
311,31437,1,20,1273,11117,11578
312,31437,1,20,1607,14315,14731
313,31437,1,20,1338,13063,12242
314,31437,1,20,1566,14359,14289
315,31437,1,20,1264,10726,11597
316,31437,1,20,1467,14278,13363
317,31437,1,20,1619,13306,14788
318,31437,1,20,1892,18377,17138
319,31437,1,20,1568,17354,14403
320,31437,1,20,1238,11414,11401
321,31437,1,20,1603,14712,14622
322,31437,1,20,1535,16174,13923
323,31437,1,20,1503,16526,13695
324,31437,1,20,1295,12538,11865
325,31437,1,20,1555,17253,14201
326,31437,1,20,1331,11981,12190
327,31437,1,20,1487,13235,13575
328,31437,1,20,1488,15008,13631
329,31437,1,20,1652,14109,15105
330,31437,1,20,1953,20939,17795
331,31437,1,20,1596,14993,14519
332,31437,1,20,1559,15217,14153
333,31437,1,20,1627,13945,14763
334,31437,1,20,1377,12441,12533
335,31437,1,20,1584,14054,14434
336,31437,1,20,1428,13411,13049
337,31437,1,20,1643,15969,14945
338,31437,1,20,1494,13753,13604
339,31437,1,20,1595,14841,14567
340,31437,1,20,1095,9903,10169
341,31437,1,20,1476,13934,13523
