"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
59,3,1,20,1506,14037,13509
60,3,1,20,1304,11625,11640
61,3,1,20,1283,12479,11467
62,3,1,20,1173,15409,10366
63,3,1,20,1579,14760,14184
64,3,1,20,1325,12125,11866
65,3,1,20,1605,15221,14418
66,3,1,20,1996,16461,17927
67,3,1,20,1881,17094,16927
68,3,1,20,1395,13067,12451
69,3,1,20,1416,14351,12649
70,3,1,20,1321,11292,11767
71,3,1,20,1984,20227,17738
72,3,1,20,1465,13049,13153
73,3,1,20,1528,13711,13665
74,3,1,20,1207,10878,10766
75,3,1,20,2272,21154,20402
76,3,1,20,1621,13916,14517
77,3,1,20,1491,14224,13291
78,3,1,20,1714,17726,15418
79,3,1,20,1227,11306,10892
80,3,1,20,1517,12852,13596
81,3,1,20,1474,14194,13172
82,3,1,20,1334,16077,11957
83,3,1,20,1327,11297,11976
84,3,1,20,1611,14947,14473
85,3,1,20,1464,13677,13056
86,3,1,20,1651,15618,14769
87,3,1,20,2186,19564,19685
88,3,1,20,1396,12933,12589
89,3,1,20,1485,12855,13261
90,3,1,20,1564,16846,13997
91,3,1,20,1698,15513,15114
92,3,1,20,1952,17579,17428
93,3,1,20,1280,12082,11433
94,3,1,20,1571,14634,14066
95,3,1,20,1330,14469,12030
96,3,1,20,1578,15228,14092
97,3,1,20,1226,10677,10995
98,3,1,20,1579,14994,14159
99,3,1,20,1514,12854,13552
100,3,1,20,1516,12991,13537
101,3,1,20,1524,14101,13586
102,3,1,20,1314,10833,11724
103,3,1,20,1466,12394,13079
104,3,1,20,1757,15317,15680
105,3,1,20,1418,12651,12713
106,3,1,20,1345,13559,12113
107,3,1,20,1344,13278,12051
108,3,1,20,1280,11566,11430
109,3,1,20,1875,15956,16928
110,3,1,20,1442,12888,12860
111,3,1,20,1424,12884,12721
112,3,1,20,1655,15551,14877
113,3,1,20,1755,15197,15713
114,3,1,20,1529,14586,13724
115,3,1,20,1286,13219,11562
116,3,1,20,1627,13945,14526
117,3,1,20,1701,15575,15179
