"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
261,31437,2,20,1409,11904,12705
262,31437,2,20,1429,15430,12837
263,31437,2,20,1436,13715,12957
264,31437,2,20,1882,18047,17031
265,31437,2,20,2067,19825,18675
266,31437,2,20,1398,12095,12587
267,31437,2,20,1317,13310,11897
268,31437,2,20,1606,13898,14406
269,31437,2,20,1096,10247,9825
270,31437,2,20,1793,17510,16163
271,31437,2,20,1313,14774,11839
272,31437,2,20,1385,14215,12432
273,31437,2,20,1550,13724,13997
274,31437,2,20,1296,11479,11732
275,31437,2,20,1367,12497,12258
276,31437,2,20,1855,21090,16662
277,31437,2,20,1365,12742,12405
278,31437,2,20,1562,13112,14115
279,31437,2,20,1628,12857,14644
280,31437,2,20,1502,13812,13458
281,31437,2,20,1270,11050,11406
282,31437,2,20,1463,13373,13182
283,31437,2,20,1309,11555,11729
284,31437,2,20,1683,15356,15125
285,31437,2,20,1352,12079,12195
286,31437,2,20,1337,11306,12067
287,31437,2,20,1413,13680,12740
288,31437,2,20,1480,20227,13322
289,31437,2,20,1537,14459,13965
290,31437,2,20,1920,16452,17283
291,31437,2,20,1201,10563,10788
292,31437,2,20,1447,12119,13008
293,31437,2,20,1626,14611,14644
294,31437,2,20,1380,13012,12395
295,31437,2,20,1215,10352,10950
296,31437,2,20,1462,13199,13201
297,31437,2,20,1181,10265,10688
298,31437,2,20,1622,13232,14669
299,31437,2,20,1278,11930,11513
300,31437,2,20,1691,14335,15223
301,31437,2,20,1163,10183,10562
302,31437,2,20,1223,10182,11032
303,31437,2,20,1592,15416,14290
304,31437,2,20,1327,13170,11928
305,31437,2,20,1214,11399,10901
306,31437,2,20,1696,13520,15302
307,31437,2,20,1237,13021,11122
308,31437,2,20,1139,11398,10273
309,31437,2,20,1523,13142,13740
310,31437,2,20,1418,12523,12746
311,31437,2,20,1273,11117,11528
312,31437,2,20,1607,14315,14489
313,31437,2,20,1338,13063,12009
314,31437,2,20,1566,14359,14074
315,31437,2,20,1264,10726,11373
316,31437,2,20,1467,14278,13249
317,31437,2,20,1619,13306,14637
318,31437,2,20,1892,18377,17065
319,31437,2,20,1568,17354,14218
320,31437,2,20,1238,11414,11216
321,31437,2,20,1603,14712,14426
322,31437,2,20,1535,16174,13847
323,31437,2,20,1503,16526,13607
324,31437,2,20,1295,12538,11611
325,31437,2,20,1555,17253,13983
326,31437,2,20,1331,11981,12007
327,31437,2,20,1487,13235,13319
328,31437,2,20,1488,15008,13371
329,31437,2,20,1652,14109,14829
330,31437,2,20,1953,20939,17667
331,31437,2,20,1596,14993,14364
332,31437,2,20,1559,15217,14034
333,31437,2,20,1627,13945,14753
334,31437,2,20,1377,12441,12408
335,31437,2,20,1584,14054,14291
336,31437,2,20,1428,13411,12882
337,31437,2,20,1643,15969,14854
338,31437,2,20,1494,13753,13497
339,31437,2,20,1595,14841,14349
340,31437,2,20,1095,9903,9851
341,31437,2,20,1476,13934,13407
342,31437,2,20,1540,14511,13845
343,31437,2,20,1829,14973,16465
344,31437,2,20,1294,11530,11662
345,31437,2,20,1798,16567,16136
346,31437,2,20,1099,9553,9921
347,31437,2,20,1582,13765,14270
348,31437,2,20,1106,10013,9950
349,31437,2,20,1680,17366,15259
350,31437,2,20,1326,11767,11974
351,31437,2,20,1250,10105,11287
352,31437,2,20,1414,13916,12732
353,31437,2,20,1793,17494,16149
354,31437,2,20,1379,14496,12465
