"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
186,31437,2,60,1249,11242,11563
187,31437,2,60,1649,16488,15056
188,31437,2,60,1532,13877,14038
189,31437,2,60,1376,14363,12643
190,31437,2,60,1212,10409,11150
191,31437,2,60,1426,15074,13044
192,31437,2,60,1272,11844,11688
193,31437,2,60,1220,13761,11169
194,31437,2,60,1423,13597,13029
195,31437,2,60,1151,10348,10588
196,31437,2,60,1590,14162,14521
197,31437,2,60,1870,16555,16998
198,31437,2,60,1292,11788,11947
199,31437,2,60,1949,18524,17829
200,31437,2,60,1390,13537,12717
201,31437,2,60,1546,13539,14142
202,31437,2,60,1541,13066,14057
203,31437,2,60,1297,13398,11911
204,31437,2,60,1541,15131,14118
205,31437,2,60,1318,11655,12183
206,31437,2,60,1856,18154,17025
207,31437,2,60,1460,13109,13411
208,31437,2,60,1325,12377,12044
209,31437,2,60,1413,12909,12926
210,31437,2,60,1866,16123,17028
211,31437,2,60,1460,13195,13423
212,31437,2,60,1555,12928,14289
213,31437,2,60,1345,11382,12288
214,31437,2,60,1717,15699,15619
215,31437,2,60,1509,16084,13763
216,31437,2,60,1155,10522,10592
217,31437,2,60,1326,13160,12146
218,31437,2,60,1398,13207,12788
219,31437,2,60,1534,13613,13982
220,31437,2,60,1467,13126,13381
221,31437,2,60,1366,13819,12583
222,31437,2,60,1536,15645,14108
223,31437,2,60,1490,12396,13549
224,31437,2,60,1243,14632,11426
225,31437,2,60,1479,17430,13555
226,31437,2,60,1332,11612,12157
227,31437,2,60,1267,11717,11595
228,31437,2,60,1244,12030,11388
229,31437,2,60,1953,20553,17740
230,31437,2,60,1257,10817,11571
231,31437,2,60,1298,11362,11973
232,31437,2,60,1475,14051,13503
233,31437,2,60,1540,15126,14054
234,31437,2,60,1314,13856,12072
235,31437,2,60,1585,13748,14473
236,31437,2,60,1444,13871,13307
237,31437,2,60,1272,11433,11600
238,31437,2,60,1550,13459,14188
239,31437,2,60,2035,21359,18552
240,31437,2,60,1675,15420,15297
241,31437,2,60,1491,15534,13656
242,31437,2,60,1575,15484,14449
243,31437,2,60,1728,16623,15742
244,31437,2,60,1939,17877,17750
245,31437,2,60,1355,11460,12440
246,31437,2,60,1378,13709,12607
247,31437,2,60,1426,12553,13065
248,31437,2,60,1615,14349,14746
249,31437,2,60,1340,12090,12247
250,31437,2,60,1536,13164,14160
251,31437,2,60,1444,12990,13260
252,31437,2,60,1426,13859,13118
253,31437,2,60,1614,15557,14760
254,31437,2,60,1270,10872,11696
255,31437,2,60,1066,9832,9844
256,31437,2,60,1974,18786,17975
257,31437,2,60,1562,13500,14351
258,31437,2,60,1344,11674,12314
259,31437,2,60,1460,12979,13437
260,31437,2,60,1579,13834,14454
261,31437,2,60,1409,11904,12887
262,31437,2,60,1429,15430,13142
263,31437,2,60,1436,13715,13122
264,31437,2,60,1882,18047,17169
265,31437,2,60,2067,19825,18929
266,31437,2,60,1398,12095,12865
267,31437,2,60,1317,13310,12084
268,31437,2,60,1606,13898,14682
269,31437,2,60,1096,10247,10119
270,31437,2,60,1793,17510,16416
271,31437,2,60,1313,14774,12015
272,31437,2,60,1385,14215,12644
273,31437,2,60,1550,13724,14113
274,31437,2,60,1296,11479,11974
275,31437,2,60,1367,12497,12501
276,31437,2,60,1855,21090,17004
277,31437,2,60,1365,12742,12450
278,31437,2,60,1562,13112,14304
279,31437,2,60,1628,12857,14955
280,31437,2,60,1502,13812,13699
281,31437,2,60,1270,11050,11686
282,31437,2,60,1463,13373,13383
283,31437,2,60,1309,11555,12017
284,31437,2,60,1683,15356,15366
285,31437,2,60,1352,12079,12448
286,31437,2,60,1337,11306,12270
287,31437,2,60,1413,13680,13003
288,31437,2,60,1480,20227,13528
289,31437,2,60,1537,14459,14104
290,31437,2,60,1920,16452,17547
291,31437,2,60,1201,10563,11055
292,31437,2,60,1447,12119,13239
293,31437,2,60,1626,14611,14844
294,31437,2,60,1380,13012,12646
295,31437,2,60,1215,10352,11157
296,31437,2,60,1462,13199,13435
297,31437,2,60,1181,10265,10836
298,31437,2,60,1622,13232,14846
299,31437,2,60,1278,11930,11645
300,31437,2,60,1691,14335,15576
301,31437,2,60,1163,10183,10662
302,31437,2,60,1223,10182,11198
303,31437,2,60,1592,15416,14487
304,31437,2,60,1327,13170,12213
305,31437,2,60,1214,11399,11233
306,31437,2,60,1696,13520,15471
307,31437,2,60,1237,13021,11357
308,31437,2,60,1139,11398,10474
309,31437,2,60,1523,13142,13977
310,31437,2,60,1418,12523,13008
311,31437,2,60,1273,11117,11681
312,31437,2,60,1607,14315,14671
313,31437,2,60,1338,13063,12332
314,31437,2,60,1566,14359,14348
315,31437,2,60,1264,10726,11554
316,31437,2,60,1467,14278,13409
317,31437,2,60,1619,13306,14791
318,31437,2,60,1892,18377,17267
319,31437,2,60,1568,17354,14268
320,31437,2,60,1238,11414,11390
321,31437,2,60,1603,14712,14697
322,31437,2,60,1535,16174,14008
323,31437,2,60,1503,16526,13830
324,31437,2,60,1295,12538,11868
325,31437,2,60,1555,17253,14228
326,31437,2,60,1331,11981,12164
327,31437,2,60,1487,13235,13666
328,31437,2,60,1488,15008,13599
329,31437,2,60,1652,14109,15074
330,31437,2,60,1953,20939,17801
331,31437,2,60,1596,14993,14624
332,31437,2,60,1559,15217,14234
333,31437,2,60,1627,13945,14789
334,31437,2,60,1377,12441,12547
335,31437,2,60,1584,14054,14471
336,31437,2,60,1428,13411,13126
337,31437,2,60,1643,15969,14964
338,31437,2,60,1494,13753,13691
339,31437,2,60,1595,14841,14657
340,31437,2,60,1095,9903,10033
341,31437,2,60,1476,13934,13540
342,31437,2,60,1540,14511,14156
343,31437,2,60,1829,14973,16692
344,31437,2,60,1294,11530,11919
345,31437,2,60,1798,16567,16472
346,31437,2,60,1099,9553,10089
347,31437,2,60,1582,13765,14491
348,31437,2,60,1106,10013,10218
349,31437,2,60,1680,17366,15323
350,31437,2,60,1326,11767,12201
351,31437,2,60,1250,10105,11479
352,31437,2,60,1414,13916,12920
353,31437,2,60,1793,17494,16372
354,31437,2,60,1379,14496,12692
355,31437,2,60,1535,14791,14037
356,31437,2,60,1142,11442,10495
357,31437,2,60,1816,16000,16569
358,31437,2,60,1514,14563,14009
359,31437,2,60,1289,10924,11870
360,31437,2,60,1499,13339,13584
361,31437,2,60,1256,12185,11453
362,31437,2,60,1497,12899,13712
363,31437,2,60,1466,15589,13469
364,31437,2,60,1627,12582,14902
365,31437,2,60,1550,13639,14217
366,31437,2,60,1785,14821,16335
367,31437,2,60,1590,14218,14536
368,31437,2,60,1141,10098,10506
369,31437,2,60,1285,12505,11714
370,31437,2,60,1599,13841,14670
371,31437,2,60,1478,14368,13513
372,31437,2,60,1466,13224,13434
373,31437,2,60,1547,15984,14077
374,31437,2,60,2219,19203,20166
375,31437,2,60,1215,10475,11159
376,31437,2,60,1675,14747,15374
377,31437,2,60,1749,17994,16018
378,31437,2,60,1141,10098,10506
379,31437,2,60,1714,16771,15654

