"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
282,31437,1,60,1463,13373,13548
283,31437,1,60,1309,11555,12251
284,31437,1,60,1683,15356,15545
285,31437,1,60,1352,12079,12567
286,31437,1,60,1337,11306,12434
287,31437,1,60,1413,13680,13172
288,31437,1,60,1480,20227,13715
289,31437,1,60,1537,14459,14247
290,31437,1,60,1920,16452,17649
291,31437,1,60,1201,10563,11187
292,31437,1,60,1447,12119,13480
293,31437,1,60,1626,14611,15113
294,31437,1,60,1380,13012,12783
295,31437,1,60,1215,10352,11306
296,31437,1,60,1462,13199,13647
297,31437,1,60,1181,10265,11135
298,31437,1,60,1622,13232,14993
299,31437,1,60,1278,11930,12025
300,31437,1,60,1691,14335,15635
301,31437,1,60,1163,10183,10813
302,31437,1,60,1223,10182,11376
303,31437,1,60,1592,15416,14716
304,31437,1,60,1327,13170,12333
305,31437,1,60,1214,11399,11435
306,31437,1,60,1696,13520,15723
307,31437,1,60,1237,13021,11520
308,31437,1,60,1139,11398,10732
309,31437,1,60,1523,13142,14126
310,31437,1,60,1418,12523,13133
311,31437,1,60,1273,11117,11879
312,31437,1,60,1607,14315,14844
313,31437,1,60,1338,13063,12508
314,31437,1,60,1566,14359,14488
315,31437,1,60,1264,10726,11790
316,31437,1,60,1467,14278,13681
317,31437,1,60,1619,13306,15043
318,31437,1,60,1892,18377,17405
319,31437,1,60,1568,17354,14440
320,31437,1,60,1238,11414,11650
321,31437,1,60,1603,14712,14834
322,31437,1,60,1535,16174,14219
323,31437,1,60,1503,16526,13945
324,31437,1,60,1295,12538,12073
325,31437,1,60,1555,17253,14407
326,31437,1,60,1331,11981,12311
327,31437,1,60,1487,13235,13858
328,31437,1,60,1488,15008,13819
329,31437,1,60,1652,14109,15383
330,31437,1,60,1953,20939,17932
331,31437,1,60,1596,14993,14751
332,31437,1,60,1559,15217,14545
333,31437,1,60,1627,13945,15102
334,31437,1,60,1377,12441,12799
335,31437,1,60,1584,14054,14629
336,31437,1,60,1428,13411,13290
337,31437,1,60,1643,15969,15240
338,31437,1,60,1494,13753,13924
339,31437,1,60,1595,14841,14749
340,31437,1,60,1095,9903,10266
341,31437,1,60,1476,13934,13715
342,31437,1,60,1540,14511,14292
343,31437,1,60,1829,14973,16865
344,31437,1,60,1294,11530,12046
345,31437,1,60,1798,16567,16725
346,31437,1,60,1099,9553,10278
347,31437,1,60,1582,13765,14675
348,31437,1,60,1106,10013,10306
349,31437,1,60,1680,17366,15502
350,31437,1,60,1326,11767,12311
351,31437,1,60,1250,10105,11685
352,31437,1,60,1414,13916,13177
353,31437,1,60,1793,17494,16512
354,31437,1,60,1379,14496,12758
355,31437,1,60,1535,14791,14243
356,31437,1,60,1142,11442,10728
357,31437,1,60,1816,16000,16708
358,31437,1,60,1514,14563,14028
359,31437,1,60,1289,10924,11985
360,31437,1,60,1499,13339,13879
361,31437,1,60,1256,12185,11713
362,31437,1,60,1497,12899,13924
363,31437,1,60,1466,15589,13512
364,31437,1,60,1627,12582,15065
365,31437,1,60,1550,13639,14281
366,31437,1,60,1785,14821,16445
367,31437,1,60,1590,14218,14702
368,31437,1,60,1141,10098,10726
369,31437,1,60,1285,12505,12028
370,31437,1,60,1599,13841,14830
371,31437,1,60,1478,14368,13798
372,31437,1,60,1466,13224,13611
373,31437,1,60,1547,15984,14398
374,31437,1,60,2219,19203,20349
375,31437,1,60,1215,10475,11375
376,31437,1,60,1675,14747,15365
377,31437,1,60,1749,17994,16100
378,31437,1,60,1141,10098,10726
379,31437,1,60,1714,16771,15788

